	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.01527786747981372	0.0202053452400515	0.01702756224808484	0.023728178258179418	0.04920497411906548	0.024881990327972	0.2808050080612555	0.5073964828987535	0.533372516102106	0.36717160920170044	0.5504426136310219	0.6594179383231122	0.013771878543815941	0.01956186493802094	0.01528923032455986	0.012545163826842037	0.03276562930383618	0.03068692343771932	0.260244803779028	0.46123463037664036	0.4811453658841719	0.29571493324522863	0.5004129509512668	0.6215979620963031	16706.0	8373.0	6235.0	2098.0
1	0.1000	0.2000	0.1000-0.2000	0.01999269954953204	0.027168550246222757	0.02238994478926996	0.07199174167401959	0.05931813327836357	0.02874827949851532	0.3169600485731589	0.5328303227241208	0.548077518864765	0.412467754307228	0.5667539375555741	0.6467515187640986	0.01882118291301858	0.02619885330145434	0.02064974442404448	0.029803187564417945	0.04030295556053362	0.03732058897177526	0.27970595995524217	0.4716799620272115	0.4856991275272408	0.33055581124791644	0.5153845147839371	0.6071795583375643	1324.0	192.0	416.0	716.0
2	0.2000	0.3000	0.2000-0.3000	0.022711516270803582	0.03064170247332716	0.025231418897668157	0.07048016888604333	0.04869469377367473	0.03486558931648212	0.3374075305605911	0.5238889956354134	0.5423241808725198	0.3698554653679653	0.5394434460170894	0.6774030708719978	0.02136326416766492	0.029056515437100285	0.02234840811133574	0.029251972532058256	0.03357511511909656	0.0427788134668523	0.31487550376310364	0.47996698282278205	0.48914591423771603	0.30099837169270555	0.4729251824116165	0.6343180029035292	1306.0	115.0	386.0	805.0
3	0.3000	0.4000	0.3000-0.4000	0.023595035792401898	0.0307410425519535	0.026897322018379983	0.04709671727850026	0.06368455681806437	0.04656867080086816	0.32574074270592746	0.5636115879099831	0.5835188799007496	0.3980459921499849	0.599945771983766	0.7240406308402024	0.02160074246057388	0.029745935414932978	0.02354319290893392	0.0188338637078393	0.03624041993467018	0.052985837135476575	0.3007794161017996	0.5062567987007861	0.5251176798903552	0.3325059716105087	0.5385166480714931	0.6770650139780174	1423.0	128.0	365.0	930.0
4	0.4000	0.5000	0.4000-0.5000	0.027372519601227902	0.03560705566050508	0.03207628183022913	0.048209453962660506	0.08005373000279956	0.04510545028434726	0.36524543633541706	0.549690408258431	0.5738357812481447	0.41935521485720006	0.5655079755463266	0.7262084325520805	0.025085171545024883	0.033911100009124714	0.028085934776581323	0.0321426884500207	0.057259329211798216	0.05339457006713701	0.3423862474753946	0.5014972544178289	0.5221945679136963	0.3431514173102375	0.50239609252712	0.6852814724824706	1367.0	127.0	373.0	867.0
5	0.5000	0.6000	0.5000-0.6000	0.03122765532360818	0.03906736651825976	0.03561436503907578	0.049829254508864086	0.05730711248233479	0.056958294892464977	0.3705729562741179	0.5782328438553225	0.6044091837818405	0.47429407283107194	0.5864560948310948	0.7061573862413764	0.02924180310024576	0.03737823764498962	0.0338385417532523	0.02799271459885174	0.037701007115493	0.06242729831290879	0.3492393303583842	0.5310208946972004	0.5509841704504835	0.3923163309700903	0.5369544973544974	0.6523651829799373	1294.0	161.0	329.0	804.0
6	0.6000	0.7000	0.6000-0.7000	0.038805537528914136	0.05028183442526748	0.03978597034239488	0.06931548061849908	0.056230024752016126	0.07861714661876333	0.3710251893212412	0.5340083033645129	0.5673728262566813	0.40930070193558876	0.5931903688162576	0.7066565875855945	0.03654775945353264	0.049795218288793665	0.03888587891417494	0.03359023434452102	0.035807067523019064	0.08824167973443826	0.3553257215030678	0.48877171343762005	0.519292360460308	0.3285282686109231	0.5366278146765964	0.7024713984415203	1213.0	144.0	350.0	719.0
7	0.7000	0.8000	0.7000-0.8000	0.029280045545671363	0.03743179679505364	0.03396652501456172	0.04203048298933436	0.07319008587491914	0.056089712184034954	0.3616157151396503	0.5379076284720263	0.5567886691605386	0.3885334933351666	0.5509373486117672	0.7078073056319841	0.028619243063860222	0.03730082539673956	0.03279764530672854	0.021404641214543364	0.05540039843230542	0.0664764871361751	0.3511904044712712	0.5013410003744625	0.5209634319407309	0.32630354825139574	0.5036858977071312	0.7048903177370637	1135.0	165.0	350.0	620.0
8	0.8000	0.9000	0.8000-0.9000	0.029045819041404297	0.036654676502836284	0.031640659283763986	0.04376568409345201	0.0666195324269952	0.06191668310698608	0.3415565246192129	0.5113056327295291	0.5446350210327776	0.3447056459340458	0.5626203858774177	0.7301067039123079	0.026893453495532883	0.0360068247976152	0.029319933950947473	0.01764402933161768	0.047204121288551434	0.07211573047462587	0.3201345898050867	0.47627269713328174	0.5039738361085313	0.311098782354959	0.508825729964007	0.690576635236621	1192.0	168.0	458.0	566.0
9	0.9000	1.0000	0.9000-1.0000	0.025588688739353237	0.033420370157005	0.02996900541760248	0.04795452690003592	0.07752948565119164	0.05102486394356367	0.3284647421497503	0.5218656404184351	0.5524420690455012	0.35976487853918804	0.5801473148759382	0.6957693340481911	0.02517872522403734	0.0332007608665771	0.028772649280199864	0.01867938200132182	0.053061816754535786	0.06260424322567296	0.31832571816284577	0.4965300981445595	0.5230191264486791	0.29374021397587746	0.5515973850955603	0.7037411773986053	9837.0	5762.0	3307.0	768.0
