	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34346.0	14580.0	11599.0	8167.0
1	0.1000	0.2000	0.1000-0.2000	0.005186688774165699	0.009032092013473934	0.007936295677546383	0.06779278797955811	0.02359813645428494	0.0	0.060909238909238925	0.07889019129019129	0.08569483109483109	0.08181746031746032	0.10847619047619039	0.0	0.003132565218823819	0.007113439732363877	0.0038208851486584133	0.0626682467753942	0.001221954360890419	0.0	0.04349654049654052	0.04487712657712653	0.04275014245014247	0.043626984126984125	0.02927777777777768	0.0	960.0	97.0	269.0	594.0
2	0.2000	0.3000	0.2000-0.3000	-0.00272130577515786	-0.006760469329637295	-0.0021538192630469015	-0.01452818653009074	0.022537227750673065	0.0	0.021259259259259283	0.011419240019239996	0.014687397787397749	0.036063492063492075	-0.03201587301587289	0.0	-0.005232403946893679	-0.0049344703783225745	-0.008084466293977093	-0.03797694816543622	0.010088397186767302	0.0	0.003105820105820084	-0.00590389610389605	0.0037820105820104977	0.039761904761904776	-0.0339484126984127	0.0	419.0	82.0	219.0	118.0
3	0.3000	0.4000	0.3000-0.4000	-0.006757063804137499	-0.0099742651022524	-0.00997421618990928	-0.04584484915558551	0.006312916365629903	0.0	0.01017304917304912	0.006757945757945749	0.00980314130314136	-0.022492063492063508	0.03784126984126984	0.0	-0.0012970816776667997	-0.009760026085987942	0.0012682381943770011	-0.02227467078845538	0.014305456121693587	0.0	0.023214489214489237	0.026079772079772107	0.03640907240907246	0.012261904761904752	0.08217063492063498	0.0	255.0	68.0	173.0	14.0
4	0.4000	0.5000	0.4000-0.5000	0.0018604966778447791	0.002719303877873399	0.002544419584904781	0.09260916778122975	-0.04688485517279281	0.0	0.01932983682983691	0.029514901764901735	0.02955869130869132	0.07347619047619047	-0.042698412698412735	0.0	0.0002494661351928008	0.0029413299541076205	4.9690362172599874e-05	0.03459270302398259	-0.018919849019804973	0.0	-0.006714008214008249	0.024324869574869512	0.02015093240093241	0.04088095238095238	-0.026515873015873048	0.0	167.0	42.0	125.0	0.0
5	0.5000	0.6000	0.5000-0.6000	-0.001179943976513339	-0.0006228248097956794	-0.001981725679295801	0.004410793088295381	0.006561931504229457	0.0	-0.008832334332334407	0.04926631701631712	0.023345071595071543	0.05203968253968255	0.04112698412698401	0.0	0.0006369571338473989	-0.001416514239556299	0.0012818810636295985	0.013232823459416954	0.008351503902998603	0.0	0.041728327228327255	0.07731282606282613	0.05891600066600072	0.07019047619047619	0.09881746031746036	0.0	129.0	49.0	80.0	0.0
6	0.6000	0.7000	0.6000-0.7000	-0.0024508656011491604	-0.0029651830043297984	-0.0018834080812506803	-0.0915771896741921	-0.01929575925091268	0.0	-0.06813111888111889	-0.11031759906759914	-0.05756701631701627	-0.10742063492063492	-0.011654761904761834	0.0	-0.0020654031020254	-0.0021230920103622606	-0.0035845071152091983	-0.0417775478845242	-0.005861631272938161	0.0	-0.08801631701631706	-0.1321713286713287	-0.0815536130536132	-0.11182539682539683	-0.05215079365079367	0.0	101.0	57.0	44.0	0.0
7	0.7000	0.8000	0.7000-0.8000	0.0013682426131784802	0.002245872676228399	0.00081786173677978	0.023932901966448258	-0.00011328516051627852	0.0	0.03443308080808083	0.04451372701372702	0.02695350945350944	0.032333333333333325	-0.002583333333333271	0.0	0.0016834609216850593	0.0023254916382208788	0.003101261179001559	0.022510699790842803	-0.00977176464649486	0.0	0.0772770007770008	0.08083645752395746	0.05710029785029791	0.009587301587301589	0.05042063492063492	0.0	76.0	51.0	25.0	0.0
8	0.8000	0.9000	0.8000-0.9000	0.01619898249567436	0.021035344842107295	0.021844552490546974	0.04611844976824782	0.045713584630061976	0.0	0.11835911033411042	0.10340387205387208	0.08342376327376327	0.07904761904761909	0.10196031746031742	0.0	0.01488034155678258	0.020776103165975477	0.019960504491351883	0.05076687463173925	0.02738206089282808	0.0	0.07639386169386167	0.06102158443408451	0.04752977207977205	0.07788095238095244	0.027761904761904765	0.0	81.0	58.0	23.0	0.0
9	0.9000	1.0000	0.9000-1.0000	-0.0057742958171177194	-0.009546448321982794	-0.007935863603454694	-0.08132301911809629	-0.039925144875884916	0.0	-0.07416923076923079	-0.07963632478632487	-0.037438461538461476	-0.1126904761904762	0.05249999999999999	0.0	-0.005097134812401937	-0.009291914578781476	-0.00851107595382818	-0.0787306454284559	0.0009341919671456422	0.0	-0.07281324786324786	-0.036583760683760735	0.015988034188034295	-0.0761587301587302	0.135	0.0	251.0	242.0	9.0	0.0
