	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24751.0	11580.0	8976.0	4195.0
1	0.1000	0.2000	0.1000-0.2000	0.003519262980085699	0.005403239005162343	0.004629802721329259	0.029810365819935684	0.03270300038014233	0.00778802435700101	0.06528660655241014	0.013551351658076638	0.013129082814242521	0.020557882062731903	0.04613568221839426	0.039335410826882855	0.0036938744356752803	0.006493916042697202	0.0054105965860869795	0.010397327265688603	0.004449966645342619	0.007484837502802377	0.06471861271030438	0.023973525858906886	0.0224667355670794	0.020171607521551893	0.03875433255393168	0.05780506799666085	1937.0	157.0	434.0	1346.0
2	0.2000	0.3000	0.2000-0.3000	-0.0006743034334077171	-0.00021372712025589935	-0.0010801140147361013	-0.01954353920367646	-0.014365997902749325	-0.0032147541336843694	-0.03225347307310694	-0.009888653548196125	-0.017446897955516016	0.004728598145513019	-0.044038721636498024	-0.015938962428490022	-0.0004118712265648618	-0.0018190620342397254	-0.0007658311102617978	-0.010045809052991721	-0.0014317151748772378	-0.0043143295442233665	-0.035380282154498566	-0.030275554734851273	-0.03532935056427128	-0.013966993943408945	-0.04473416542808456	-0.010964822909658611	1520.0	155.0	322.0	1043.0
3	0.3000	0.4000	0.3000-0.4000	0.012804473143991937	0.013452250179716817	0.013694686598013296	0.041339273210138486	-0.022742607461377365	0.03740597539916371	0.025138018896781855	0.01762006063099153	0.025850630452386003	0.008220930382078384	0.030067733333991487	0.02544601022930082	0.011734904693531643	0.013828617816504442	0.014820786374824521	0.031032570298218837	-0.004319826383807936	0.03274640608254048	0.03588896085005211	0.024988145422236152	0.024639371484696748	-0.01845309947800461	0.027737841991326284	0.04886944260682957	1203.0	118.0	293.0	792.0
4	0.4000	0.5000	0.4000-0.5000	-0.010041612719521316	-0.009523955555474115	-0.011786644318444298	-0.030287106653070585	0.008624874650887779	-0.029267695386363195	-0.01545949043107564	-0.001678871680129146	-0.016129764355377718	0.00846326443954526	-0.00023742322920539127	-0.022099830508137908	-0.008945062071556344	-0.009492956091735758	-0.01218670629294976	-0.02081646589345816	-0.0036389718244934643	-0.017163967597709356	-0.017296077493926754	0.01698225713929641	0.011117815879510051	0.04722969386453735	0.012833938291811564	-0.026448887409555533	925.0	107.0	287.0	531.0
5	0.5000	0.6000	0.5000-0.6000	0.012185264648064055	0.013668468639932773	0.016079208704186845	0.01832112464082477	0.008502314475813844	0.025616413409569584	-0.001255985305698204	-0.01029520256034322	0.001239413095971531	-0.009938400903036992	-0.03490985423657411	0.020458322686466412	0.011817774892618062	0.013450567070200075	0.015019380420435366	0.01290851235312334	0.012030060870351744	0.0315786855247398	-0.006259328311425727	-0.029761678916562062	-0.018082449886790752	-0.012714632510124724	-0.04083886304369744	-0.015108907121003545	816.0	124.0	310.0	382.0
6	0.6000	0.7000	0.6000-0.7000	-0.016998071882163936	-0.021326563660725398	-0.020648632680002124	-0.016734562485118953	0.000729165396168796	-0.021712196406067835	-0.03295546618785877	-0.007497568814774702	-0.0028874633925702886	-0.0017531396430817137	0.047796295710855086	-0.0014331523099850862	-0.01662582192035514	-0.020725446170985717	-0.01983393936141283	-0.013697830018276177	-0.015479877356542243	-0.03428328858634536	-0.019399694817397894	-0.001817913105261304	-0.0012356493703517546	-0.007870573716497964	0.027630928928622955	0.026972914360177125	633.0	109.0	267.0	257.0
7	0.7000	0.8000	0.7000-0.8000	0.008111624216851618	0.010430968370196622	0.010213718367669121	-0.007944874338880394	0.020195106611530858	0.004281228253279312	0.03125379257603833	0.046030846154600735	0.03417267871476082	0.06085724197929321	-0.026202497198696717	0.0069735624629104764	0.00630670729184564	0.010117027758622724	0.006469408428343263	-0.0065056260430470594	0.031478928861230444	0.007041245832567523	0.021278640841281782	0.03782491611421801	0.03038938767144067	-0.005865757907809188	0.031020677097845617	0.015830730142991634	584.0	122.0	282.0	180.0
8	0.8000	0.9000	0.8000-0.9000	-0.004609579239903579	-0.006733399520424135	-0.00649624406115612	0.03193953551292703	-0.012359248932140701	-0.0184134519449142	0.02367675333593211	-0.011360042085321265	-0.0010302833546951273	0.003123769791511577	0.052876049942354175	-0.028503707122003896	-0.00404085211070334	-0.006359108583868962	-0.00420881046566806	0.0191531044292314	-0.019042623660058947	-0.005595223794588405	0.030174481776439666	0.012462479214628619	0.0192398462344735	0.04745068135307118	0.030004576329651478	0.005718542097279067	578.0	165.0	309.0	104.0
9	0.9000	1.0000	0.9000-1.0000	0.006663752611914219	0.0076101862780467225	0.0079816407570181	-0.03157782012286742	0.01548526425718079	0.02517139878455818	-0.010434024603058922	-0.023456384707795985	-0.010270126412520897	-0.061781738366146755	-0.026704277434146606	0.03001423919344559	0.00850433449068962	0.008014575760586937	0.009185229858538944	-0.013899176727202561	0.006077425866605861	0.009450973287005018	-0.011116053192564535	-0.014677686879614238	-0.0007519113513674291	-0.019451242520299006	-0.01349722236709916	0.014590770560929278	3847.0	2691.0	1092.0	64.0
