	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15196.0	7719.0	5671.0	1806.0
1	0.1000	0.2000	0.1000-0.2000	-0.0024157688545403564	-0.0025110629843130023	-0.00285779106526122	-0.016143256857181553	-0.014147134150723405	0.001139586427911815	0.02443616076087879	0.04727294677977831	0.03267046627721498	-0.026149363609070872	0.0336991238498017	0.042743976427578156	-0.0021553934496075806	-0.0032982118993611816	-0.0019076516578097839	-0.003038354097274056	-0.005394472442660099	0.0006525754060606355	0.016115900040471504	0.025145657343137673	0.011054333966273117	-0.025082697306765524	-0.003434314571610364	0.025641955237361735	1254.0	178.0	451.0	625.0
2	0.2000	0.3000	0.2000-0.3000	0.002590235862243294	0.0030372397501048226	0.004274279615304201	-0.0073291594639299795	0.01720181750189165	0.0048111479367384385	0.03271286310753507	0.006867901498134488	0.030892811166070677	0.0525588271975959	0.0597709534153516	0.012940911176783976	0.0019687489874211806	0.0035272222571353616	0.0012949793775139593	-0.0006456883497362592	0.0010365858069887619	0.004999685742886326	0.019603104249702324	-0.002559310938950815	0.01089891229303791	0.0016895141588305906	0.02842369391552846	0.018873081236214007	1259.0	167.0	393.0	699.0
3	0.3000	0.4000	0.3000-0.4000	-0.004748657844213678	-0.003465627982699719	-0.005525846197035663	0.032405481015889276	-0.023906788432534257	-0.0034432415553882385	-0.009220641860806816	0.0026127960611005974	-0.007447948903486434	-0.045862077717187824	0.0010255771204558117	0.006080460219802575	-0.004405792885558804	-0.004681267877406622	-0.003824305448133919	0.007714772115685459	-0.015884791546532696	0.0002509782328255876	0.010843773743200669	0.03704674343836267	0.03162496553725225	0.02820819623281963	0.04796261247070227	0.0297604423286833	1332.0	138.0	354.0	840.0
4	0.4000	0.5000	0.4000-0.5000	0.0026864962800995026	0.0026073656593440173	0.0015201569163015363	-0.010414363728305034	0.027841256914406323	-0.007152450866270223	0.015132092810303366	0.01907418719233711	0.02568379615114974	0.018173941348878328	0.02653434922689074	0.011500690104066291	0.0030385962840983223	0.00327353235248852	0.002239222573356481	-0.012065573350822562	0.016893507084709884	-0.008958855681752306	-0.002866366021982092	0.007052042594227426	0.010274600374780396	-0.007194471410774644	0.003997968953557529	-0.00964296512307522	1358.0	121.0	356.0	881.0
5	0.5000	0.6000	0.5000-0.6000	0.0002561948104205583	0.0018497428358966589	0.0027850637157635465	0.00966322260067299	-0.0012030577469790277	0.00024188278603885088	-0.023196237680295773	0.01902342492914061	0.014270571652565678	0.07984418443261451	-0.024391446298929365	0.0013053986328515066	0.0002771328723087385	0.0034604898307238827	-0.0023865634620766196	0.019220295148362605	0.005368387893783872	0.005076129164715948	-0.005766637295002042	0.016979460758015985	0.010964956814810134	0.0483654728016797	-0.00987272806550138	0.024796436503671804	1352.0	141.0	358.0	853.0
6	0.6000	0.7000	0.6000-0.7000	0.0021096488302652025	0.0011693376180324233	-0.0005918257440762839	0.0012454636850364256	-0.002996822775192455	0.00211272616503283	0.012689920589902148	-0.027598646402482996	-0.03003261319483186	-0.07898249986539452	-0.002360191588203886	-0.01121347994342714	0.0016217300409632172	6.64363233452217e-06	0.0051892928591427585	-0.004701573675896683	-0.0025458691907344726	-0.0048762751701124235	0.007911477585866522	-0.026182611416270707	-0.021121936728874635	-0.024114255390763714	-0.015486964837929995	-0.02974988248406063	1292.0	143.0	362.0	787.0
7	0.7000	0.8000	0.7000-0.8000	-0.002170079748897477	-0.002037140565051415	0.001667634118347243	-0.01689378760636113	0.011469261784157178	-0.006721114043781604	0.005665112198501132	0.007745065442399113	0.008707659292648107	-0.0365459433011958	0.05655202296366524	0.03510918475294966	-0.0033181065204038775	-0.003035406429034028	-0.0015614957534259115	-0.01951735860693872	0.017462937487915192	-0.0031809560888211297	0.014052212457406843	0.017043320906052595	0.01423117043381511	-0.04817670153418091	0.056845865534292606	0.048040561588794106	1210.0	140.0	365.0	705.0
8	0.8000	0.9000	0.8000-0.9000	0.014445212104188369	0.0187347233979503	0.014589595266566426	0.01217808673017981	0.0001779460572639835	0.03586294091166618	0.01724562120364742	0.015831494503209975	0.014758771276768945	0.10052413507953704	-0.023064290311175795	-0.0269910310584357	0.016535506404106944	0.019133397074691263	0.017093545364052234	0.013593257081512716	-0.0023523705400115627	0.0342102637772717	0.005654469494193126	-0.008662410043218605	-0.004515553071658351	0.04207588785536731	-0.008360217934576197	-0.034059130531261306	1279.0	186.0	449.0	644.0
9	0.9000	1.0000	0.9000-1.0000	-0.0022462638990477755	-0.0016013163294090818	-0.002361498683660805	0.026635450828292218	0.01547974148776908	-0.022329658645295743	0.006055810656593386	0.031722632961638186	0.02873658668739698	0.04521232386033905	0.007469448346685226	0.020167372339370604	-0.0026172223217038847	-0.0003174751311950594	-0.003993474572711701	0.01817832047651908	0.0013354074494661347	-0.022301691465176313	0.002035879404068075	0.03049586129700671	0.02564668360548855	0.062100067949075646	-0.013091483723169761	0.019362755789010366	11266.0	6404.0	3810.0	1052.0
