	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26453.0	12185.0	9488.0	4780.0
1	0.1000	0.2000	0.1000-0.2000	0.006860742616352819	0.010337566279407778	0.0077755029987489465	0.015072675606913003	0.013313081009791665	0.011890828080039797	0.037806266668542754	0.05322569675526195	0.055331865830892335	0.039456626706626724	0.09948490153637218	0.03283165853754083	0.00896705641500666	0.011229349479379966	0.013647909716793461	0.017714740232412325	0.004508539529589156	0.0097266247688369	0.05675659074544487	0.0642731610520032	0.06471654757481776	0.04244838494838492	0.11758946364093431	0.027475448571036953	1982.0	163.0	398.0	1421.0
2	0.2000	0.3000	0.2000-0.3000	0.007503426535824118	0.009587139489093236	0.009308939933388171	-0.0009160233163856384	0.009023688882910053	0.01865680069034433	0.03759101223199027	0.035728508658938285	0.021998803572578052	0.05210663432039485	0.027226731601731613	0.0015104368670546542	0.007820056006869797	0.00846208527015018	0.009539924285896641	-0.0016215389263078018	0.012475989373735615	0.024606282050252844	0.01625668992113502	0.02434285059063168	0.01914358637728164	0.030039696006607747	0.024940115440115374	0.033122495151906794	1422.0	112.0	339.0	971.0
3	0.3000	0.4000	0.3000-0.4000	-0.0109861798513943	-0.011836135867560112	-0.013197853137741074	-0.0025177550341758115	-0.006032933476270458	-0.023642472430620738	-0.02682108630349514	0.005048276027591336	0.014691619712563664	0.014332683714511435	0.012539339473162936	-0.0058649568024568	-0.011301252701729374	-0.010624095478258242	-0.01354026971340674	-0.012916054067712884	0.013192744812482046	-0.026297065437262457	-0.012543646549776633	-0.032587197284720426	-0.026490306426552257	-0.016145532572003088	-0.039376029199558626	-0.02028094590594587	1067.0	125.0	276.0	666.0
4	0.4000	0.5000	0.4000-0.5000	0.004479686765073985	0.004410665192189217	0.006478708297705858	0.0018086190221315059	0.0038121719676620994	0.003915371615105745	0.04817989721021479	-0.0045938618193219205	0.005803122822073847	-0.0035602625665650117	0.030901377217553594	0.00027696840196833605	0.0036878444784338767	0.004643613974168476	0.006910898778440415	0.004720553170850605	-0.011824256231122467	0.0024686346424665565	0.04711002737364384	0.029289995218841403	0.03898541428030572	-0.0036621732026143466	0.0695057189542484	0.049996910496910574	824.0	121.0	281.0	422.0
5	0.5000	0.6000	0.5000-0.6000	-0.0031296133844552175	-0.005788747991553461	-0.0007631841823271951	-0.00017954436045039546	-0.0011812946472198951	0.005974080704770179	-0.024402080521917308	0.01444054584277965	-0.0009851502681554325	-0.004400288320456469	-0.034686688311688196	0.006658200385473156	-0.0036021846028939566	-0.006732531944056673	-0.0015378135498506154	0.005481314880325258	-0.00035644524857111545	0.017419461310373276	-0.02049556269886363	0.003775107579815251	-0.01540422900181354	0.006061858076563897	-0.031561387686387665	-0.03696822261432675	670.0	133.0	270.0	267.0
6	0.6000	0.7000	0.6000-0.7000	0.0033026815898853142	0.005184087707125452	0.002306321051524394	-0.0041211829530633515	0.014173508989474191	-0.015282117161949778	0.0070930167841342096	-0.004842427280705441	-0.0003247063218394519	0.0016705002513825729	0.024778712899301114	0.006433707706435032	-0.001957647610998382	-0.0008040981030849846	-0.007379707490593742	-0.004078042933313018	0.0019567020657307796	-0.02376779307809594	0.00440585135383656	0.00836723509475884	0.02050425979565934	0.0025859441212382067	0.05616402540814314	0.003390716786820902	548.0	122.0	244.0	182.0
7	0.7000	0.8000	0.7000-0.8000	-0.002044539026637898	-0.0026027852834372527	-0.0002624107589497132	0.015168337257115517	0.004968974970016436	0.016654440255536966	0.008029866839164151	0.04287451234835832	0.04403581045205124	0.0031550716440422732	0.04756520244461426	0.06632503945634194	0.004780154289146918	0.004956516248316424	0.0027444153369326416	0.01707768954326036	0.008099046003070664	0.025556490627281298	0.015377168468196617	0.015681319296162288	0.012100774339051934	-0.0200464770523594	-0.008328191579662247	0.06788157719964427	486.0	126.0	244.0	116.0
8	0.8000	0.9000	0.8000-0.9000	0.007806001677914539	0.009535231334704262	0.0035382827617483365	-0.0021343678598936475	0.00164318744836656	0.022871753066777595	0.026077689872228887	0.0020913524893165225	-0.00472063185329874	-0.012813631221719454	0.0035670279475426003	-0.02108181046311297	0.004287220841904261	0.007221106030093193	0.00968980581778868	-0.010135031749845721	-0.01044490941695208	0.018485148223925475	0.014181546435284714	0.029843262938019532	0.02480189134133659	0.02638744343891407	0.02563845651897123	0.014634434566367482	448.0	151.0	256.0	41.0
9	0.9000	1.0000	0.9000-1.0000	-0.003881035886523918	-0.0031794279874921456	-0.004913089242784507	0.016767217636486087	-0.0026582015696472103	-0.03203844972330552	-0.007148746979455806	-0.0066336464481094315	-0.004125207459579561	0.07725155917067683	-0.0216065167034179	-0.02650394050394045	-0.0006089908532307883	-0.0020972085184649165	-0.0006901332206301763	0.01926673846246698	0.007329645240616033	-0.03544891595470881	-0.004614097981046145	-0.028963372266626652	-0.0210596878037827	0.06105752771193945	0.0028956215644765915	-0.0919787989787989	2892.0	2092.0	774.0	26.0
