	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.016138615934748364	0.02409079294612784	0.01754859252328988	0.01414316307787256	0.029688985581522265	0.036548922602876004	0.1805377745483089	0.30066815919659096	0.31255512213331627	0.09489367204891393	0.31301835631842045	0.5066151059153188	0.015392306238481122	0.02335206065812842	0.01702234124545988	0.003634720155942	0.0205027198957837	0.042565126292434696	0.16163975098638955	0.2599177840651058	0.2683872215918252	0.06069351496940626	0.26209241354562274	0.4712048169016049	19760.0	9633.0	7309.0	2818.0
1	0.1000	0.2000	0.1000-0.2000	0.01732610621010288	0.025305130910234102	0.019702326572342797	0.034933732966612244	0.05855801264409184	0.026793300804238678	0.22826855749552824	0.33639552448599813	0.3563561461843512	0.15001910275436695	0.34706110228201464	0.5303187136413791	0.015469113359404419	0.02345264611128382	0.01521920571790104	0.012181585604485321	0.038808050895859744	0.0323053880828296	0.20082833983249643	0.28590122208173707	0.2986017980717788	0.09364386422821379	0.2856409711992585	0.47437447461239957	1555.0	174.0	455.0	926.0
2	0.2000	0.3000	0.2000-0.3000	0.01411662388120454	0.02208203987689564	0.01678218725986644	0.00668915579789372	0.039329788405965196	0.027764362998558677	0.22252669437045772	0.33291028252466764	0.3471933907766081	0.08444057104738611	0.3306547584414433	0.5609854057693718	0.013178041560744761	0.019624186360288582	0.015070758154498601	0.00188912288286342	0.01810967288757222	0.0323216551221757	0.20693093591879194	0.2859506295183414	0.2966588722064312	0.04721370295121978	0.26270903604447304	0.5256292149411657	1538.0	144.0	358.0	1036.0
3	0.3000	0.4000	0.3000-0.4000	0.027057325802639857	0.04079287609138678	0.0276233070262401	0.02400903333170082	0.048273443342826156	0.045622762897566935	0.2568833812087647	0.3737393454043999	0.38086776822344887	0.16970868043675055	0.35665100849241727	0.5584899836816363	0.026579686374514737	0.0397635551368951	0.028366313897585323	0.00815420945175056	0.03152205622496946	0.05105506515473168	0.2317594112665659	0.3160533553481073	0.32200414441607833	0.08405331975507409	0.29721791663679287	0.5115578220388985	1417.0	127.0	381.0	909.0
4	0.4000	0.5000	0.4000-0.5000	0.0243378253074497	0.0372517538881769	0.02581720902832248	0.019546838728978357	0.05185869655560208	0.0502807382885976	0.24248060068124216	0.3345125393322367	0.34666800190225816	0.13114224328938287	0.3193834038010521	0.594974085211916	0.022668665016679503	0.0337847000781752	0.02412989227216108	0.014457034939305377	0.028307433772572322	0.052741501369059716	0.22724242383138527	0.29910773507813426	0.30555864452664483	0.09047251825215208	0.26490541432108977	0.5562001677040771	1249.0	124.0	302.0	823.0
5	0.5000	0.6000	0.5000-0.6000	0.028029225388149465	0.038102832974725956	0.031937598567154	0.01046420499147386	0.06966100380060511	0.048433278243834	0.2617666905785204	0.35726063539765507	0.36670425493727826	0.10479394995278449	0.3267564544836493	0.5770602831846336	0.027162270668602394	0.03807104435669336	0.030093650629167523	0.00303705462359274	0.04965712285432804	0.05455795508372422	0.25174407371627583	0.3177610715981185	0.32810094585467175	0.07437701929055307	0.27212976289167434	0.5554007146783378	1178.0	132.0	350.0	696.0
6	0.6000	0.7000	0.6000-0.7000	0.01948269508707264	0.0282264475140164	0.02181098826591306	0.03480979546080934	0.04661456524183884	0.04710513237858254	0.22198229320966814	0.3092756582553618	0.32663243287019517	0.14017214330292133	0.3056403579160406	0.5676538124737737	0.01909262596813862	0.02772030078356612	0.019563980926746122	0.01617934017117146	0.028184816023119102	0.051678355254674437	0.19040530841835027	0.2650838063049855	0.2732961783045034	0.07062363550510001	0.26108377486678525	0.5398413779014555	1007.0	134.0	321.0	552.0
7	0.7000	0.8000	0.7000-0.8000	0.0179016628257428	0.0277735998443008	0.01994239041939012	0.0042508084615784205	0.0602958840714604	0.03672686962233398	0.21668828909044469	0.30395469638979494	0.3147665017938491	0.07902134419659332	0.32555142844861973	0.5704244367365868	0.015590125440367	0.026648640984871057	0.017653737624553238	0.0031903678453941995	0.02820850811471498	0.053044862618753165	0.2018470840366739	0.27089731940292283	0.2767894326064814	0.05607392026578066	0.25288717085579904	0.5419188307337803	885.0	132.0	358.0	395.0
8	0.8000	0.9000	0.8000-0.9000	0.01703907338049648	0.02475038248868696	0.020008831233580444	0.028411346190385163	0.05739877319431118	0.03543360720188869	0.20773484985179397	0.30503122682762257	0.3140988400175784	0.07454091645205671	0.3249954685898486	0.5663396789059567	0.01609498333501418	0.02388284760608438	0.01862992370425744	0.00476708873944956	0.025993838585488437	0.0426992593812193	0.19191811602593975	0.2753031633500139	0.2826795118161703	0.04193297330014314	0.26456848959605245	0.5646576290844584	973.0	193.0	416.0	364.0
9	0.9000	1.0000	0.9000-1.0000	0.01841172849067214	0.02505927798729274	0.02060412302398374	0.015081511265491478	0.026850565363586036	0.04804067506424101	0.2132418504882554	0.3157842696988601	0.3234179754697018	0.08627135082466626	0.3155165290649226	0.5545232914135887	0.01759807081224268	0.024201332620167458	0.0203369763051265	0.00671551942954	0.0142918669814835	0.05150867382240578	0.20258117486698293	0.29481291379792357	0.301025973797299	0.0571244770113015	0.2712946125461868	0.5631151773660029	7231.0	4538.0	2320.0	373.0
