	lower_bin_thresh	upper_bin_thresh	bin_prefix	bbox_AP	bbox_AP50	bbox_AP75	bbox_APs	bbox_APm	bbox_APl	bbox_AR@1	bbox_AR@10	bbox_AR	bbox_ARs	bbox_ARm	bbox_ARl	segm_AP	segm_AP50	segm_AP75	segm_APs	segm_APm	segm_APl	segm_AR@1	segm_AR@10	segm_AR	segm_ARs	segm_ARm	segm_ARl	total_obj	small_obj	med_obj	large_obj
0	0.0000	0.1000	0.0000-0.1000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20564.0	9946.0	7598.0	3020.0
1	0.1000	0.2000	0.1000-0.2000	0.0016064695220788638	0.0038464096511649053	0.0028939449961943794	0.011029684077036696	0.010123903857689423	-0.005856570896029728	0.03752685774043113	0.062171881755067326	0.06180074737399621	0.08636450657070702	0.07553838590825596	0.01968995723840683	0.001906456316993618	0.0012187151048270797	0.004332052247929355	0.00332323630546566	0.010642172779942003	-0.0048275260278541204	0.02997138304412722	0.04993970267247996	0.04405609706756192	0.04305433767644844	0.06417662929778187	0.018867032808162654	1587.0	146.0	431.0	1010.0
2	0.2000	0.3000	0.2000-0.3000	0.0024171454362219395	0.0027750557105480148	0.0021009150829244434	0.022175526130252306	-0.011194673400901696	0.0073946979712010245	0.025032622928914672	0.02109976496401922	0.02105059423850686	0.038367465391524774	-0.013401614816226981	0.02011819842564644	0.0016848537351159421	0.004885192661499279	-0.0007823503750153792	0.0003986103774893191	-0.006848324964885827	0.008840420142070458	0.022948093057573365	0.02724297120107272	0.03408182507309193	0.05757402857459827	0.002725823506980196	0.02225460664068718	1566.0	132.0	382.0	1052.0
3	0.3000	0.4000	0.3000-0.4000	-0.0020558592991134043	-0.0025010424214264027	-0.0002685110697788033	-0.021070173251161464	0.029445638875812016	-0.012005997722906534	-0.01737208285930142	-0.018744640128124268	-0.021233255152414587	-0.039043535223371256	0.012070837478208363	-0.009569329060271525	-0.002063691829433556	-0.0030966985471894415	5.9898320182657366e-05	0.0010599139720293806	0.01132923489067279	-0.010830671226525906	-0.015812183491101167	-0.022581057747838196	-0.027513025778208022	-0.04082290476734478	0.00911970208230417	-0.020139567357923327	1351.0	144.0	336.0	871.0
4	0.4000	0.5000	0.4000-0.5000	0.0036792746776163412	0.003610925372846907	0.002690679859773143	-0.0096130385606931	0.0010742898757016214	0.012142638729837604	0.009223315578079289	0.007680004215830705	0.009143201454908934	-0.008190455417091763	0.031074615363976765	-0.00409191302775358	0.004651243046979576	0.00483759437446158	0.005045994302503808	-0.00752051199959366	-0.00018094583878212195	0.010038710494127197	0.012495719895133428	0.011385250099762934	0.015314434909144414	0.004860677995197661	0.030811961189289305	0.01182496521228793	1297.0	137.0	338.0	822.0
5	0.5000	0.6000	0.5000-0.6000	0.0039291186414638045	0.0063716768631854985	0.0033235594076791164	-0.002746709505055938	-0.024248497700387464	0.008228133051686133	-0.015634204526567413	-0.004919306247604227	-0.001858265004084536	-0.025653559321091743	0.014238381530642774	0.006894325162217885	0.00202259840585102	0.0025001624327039805	0.003269071310549373	0.0030701002086700605	-0.011978805611509883	0.012211465174353016	-0.006372753891750349	0.0019984887171603516	0.001557386503943936	-0.01990445849814055	0.015474923888299269	0.010305300529947381	1105.0	146.0	318.0	641.0
6	0.6000	0.7000	0.6000-0.7000	-0.0073459416296527795	-0.008174801645644377	-0.007492766728134856	0.005308802149670855	0.012764876272770995	-0.007759363295775687	0.022291085483025247	0.012340145978538664	0.010763099885345129	0.032857600515796906	0.0014682899497611146	0.008452760102776957	-0.00589097239375122	-0.006860497039725962	-0.009683784978671853	0.0014362831449840196	0.012216285367703177	-0.010777382577858707	0.017648359691974203	0.006779434151070685	0.009298420270622776	0.02887121627845205	-0.02430799109404494	0.011631562409737506	943.0	126.0	331.0	486.0
7	0.7000	0.8000	0.7000-0.8000	0.010058549183064473	0.014793101345615359	0.011419365994916938	0.001544986136709614	0.014331814547398923	0.010372142546073798	0.013092013644218553	-0.0056233311570706435	-0.003912196510000021	-0.029659591467897845	0.008576088092616008	0.010478853285577738	0.0087716463059254	0.014392667610482517	0.008514305887303519	0.007802653689972782	0.00268006341382844	0.012782537053333619	0.012495664775537957	0.000335311624775958	0.004499230974931656	0.0004556721326745977	0.0029734638381067047	0.019022336764184078	915.0	168.0	359.0	388.0
8	0.8000	0.9000	0.8000-0.9000	-0.006226841444889216	-0.011134767468666217	-0.004478219331937563	0.002114164348146791	-0.0019075660000524401	-0.015137393204602556	-0.006781836464683777	0.0014862604412816949	0.0017958726778827816	0.014052748602841253	-0.013953180066037074	0.012781385095723574	-0.005506419520650847	-0.010028762702485376	-0.0036465538525553044	-0.005810460714886823	-0.0009065159120003191	-0.004037747073042594	-0.007902553209130414	-0.006820029496685087	-0.009058887901266965	-0.016428521962294544	0.015001493784137954	-0.017558890919305736	866.0	169.0	394.0	303.0
9	0.9000	1.0000	0.9000-1.0000	0.004036490897067563	0.006825191957046128	0.003532353329295003	0.02780406893800343	0.003326775871432975	0.0156507998521956	0.0354834754450718	0.04783983832716643	0.047223868842454	0.05394387029071494	0.053070777799524516	0.021303844114119674	0.004751027484048709	0.00675278772827918	0.004833284729750722	0.01275150788188288	0.003559155926211699	0.014285130186563633	0.03862706916695505	0.05189143291529563	0.050766598590484935	0.044533203374147665	0.0526452299345056	0.038960188236944915	6605.0	4223.0	2083.0	299.0
